,0,1,2,WR
1473,"['Eric Decker', 4900, 19.0]","['Malcom Floyd', 3400, 8.0]","['Michael Floyd', 3000, 6.5]","['Eric Decker', 4900, 19.0, 'Malcom Floyd', 3400, 8.0, 'Michael Floyd', 3000, 6.5]"
1474,"['Eric Decker', 4900, 19.0]","['Malcom Floyd', 3400, 8.0]","['Marlon Brown', 3000, 7.0]","['Eric Decker', 4900, 19.0, 'Malcom Floyd', 3400, 8.0, 'Marlon Brown', 3000, 7.0]"
1475,"['Eric Decker', 4900, 19.0]","['Cecil Shorts III', 3200, 8.0]","['Josh Huff', 3100, 8.5]","['Eric Decker', 4900, 19.0, 'Cecil Shorts III', 3200, 8.0, 'Josh Huff', 3100, 8.5]"
1476,"['Eric Decker', 4900, 19.0]","['Cecil Shorts III', 3200, 8.0]","['Andrew Hawkins', 3000, 8.0]","['Eric Decker', 4900, 19.0, 'Cecil Shorts III', 3200, 8.0, 'Andrew Hawkins', 3000, 8.0]"
1477,"['Eric Decker', 4900, 19.0]","['Cecil Shorts III', 3200, 8.0]","['Michael Floyd', 3000, 6.5]","['Eric Decker', 4900, 19.0, 'Cecil Shorts III', 3200, 8.0, 'Michael Floyd', 3000, 6.5]"
1478,"['Eric Decker', 4900, 19.0]","['Cecil Shorts III', 3200, 8.0]","['Marlon Brown', 3000, 7.0]","['Eric Decker', 4900, 19.0, 'Cecil Shorts III', 3200, 8.0, 'Marlon Brown', 3000, 7.0]"
1479,"['Eric Decker', 4900, 19.0]","['Josh Huff', 3100, 8.5]","['Andrew Hawkins', 3000, 8.0]","['Eric Decker', 4900, 19.0, 'Josh Huff', 3100, 8.5, 'Andrew Hawkins', 3000, 8.0]"
1480,"['Eric Decker', 4900, 19.0]","['Josh Huff', 3100, 8.5]","['Michael Floyd', 3000, 6.5]","['Eric Decker', 4900, 19.0, 'Josh Huff', 3100, 8.5, 'Michael Floyd', 3000, 6.5]"
1481,"['Eric Decker', 4900, 19.0]","['Josh Huff', 3100, 8.5]","['Marlon Brown', 3000, 7.0]","['Eric Decker', 4900, 19.0, 'Josh Huff', 3100, 8.5, 'Marlon Brown', 3000, 7.0]"
1482,"['Eric Decker', 4900, 19.0]","['Andrew Hawkins', 3000, 8.0]","['Michael Floyd', 3000, 6.5]","['Eric Decker', 4900, 19.0, 'Andrew Hawkins', 3000, 8.0, 'Michael Floyd', 3000, 6.5]"
1483,"['Eric Decker', 4900, 19.0]","['Andrew Hawkins', 3000, 8.0]","['Marlon Brown', 3000, 7.0]","['Eric Decker', 4900, 19.0, 'Andrew Hawkins', 3000, 8.0, 'Marlon Brown', 3000, 7.0]"
1484,"['Eric Decker', 4900, 19.0]","['Michael Floyd', 3000, 6.5]","['Marlon Brown', 3000, 7.0]","['Eric Decker', 4900, 19.0, 'Michael Floyd', 3000, 6.5, 'Marlon Brown', 3000, 7.0]"
1485,"['Mike Wallace', 4500, 18.5]","['Anquan Boldin', 4300, 21.0]","['Kamar Aiken', 4300, 13.0]","['Mike Wallace', 4500, 18.5, 'Anquan Boldin', 4300, 21.0, 'Kamar Aiken', 4300, 13.0]"
1486,"['Mike Wallace', 4500, 18.5]","['Anquan Boldin', 4300, 21.0]","['Rishard Matthews', 4200, 13.0]","['Mike Wallace', 4500, 18.5, 'Anquan Boldin', 4300, 21.0, 'Rishard Matthews', 4200, 13.0]"
1487,"['Mike Wallace', 4500, 18.5]","['Anquan Boldin', 4300, 21.0]","['Doug Baldwin', 4100, 9.0]","['Mike Wallace', 4500, 18.5, 'Anquan Boldin', 4300, 21.0, 'Doug Baldwin', 4100, 9.0]"
1488,"['Mike Wallace', 4500, 18.5]","['Anquan Boldin', 4300, 21.0]","['Marvin Jones', 3500, 10.5]","['Mike Wallace', 4500, 18.5, 'Anquan Boldin', 4300, 21.0, 'Marvin Jones', 3500, 10.5]"
1489,"['Mike Wallace', 4500, 18.5]","['Anquan Boldin', 4300, 21.0]","['Ted Ginn Jr.', 3400, 9.5]","['Mike Wallace', 4500, 18.5, 'Anquan Boldin', 4300, 21.0, 'Ted Ginn Jr.', 3400, 9.5]"
1490,"['Mike Wallace', 4500, 18.5]","['Anquan Boldin', 4300, 21.0]","['Malcom Floyd', 3400, 8.0]","['Mike Wallace', 4500, 18.5, 'Anquan Boldin', 4300, 21.0, 'Malcom Floyd', 3400, 8.0]"
1491,"['Mike Wallace', 4500, 18.5]","['Anquan Boldin', 4300, 21.0]","['Cecil Shorts III', 3200, 8.0]","['Mike Wallace', 4500, 18.5, 'Anquan Boldin', 4300, 21.0, 'Cecil Shorts III', 3200, 8.0]"
1492,"['Mike Wallace', 4500, 18.5]","['Anquan Boldin', 4300, 21.0]","['Josh Huff', 3100, 8.5]","['Mike Wallace', 4500, 18.5, 'Anquan Boldin', 4300, 21.0, 'Josh Huff', 3100, 8.5]"
1493,"['Mike Wallace', 4500, 18.5]","['Anquan Boldin', 4300, 21.0]","['Andrew Hawkins', 3000, 8.0]","['Mike Wallace', 4500, 18.5, 'Anquan Boldin', 4300, 21.0, 'Andrew Hawkins', 3000, 8.0]"
1494,"['Mike Wallace', 4500, 18.5]","['Anquan Boldin', 4300, 21.0]","['Michael Floyd', 3000, 6.5]","['Mike Wallace', 4500, 18.5, 'Anquan Boldin', 4300, 21.0, 'Michael Floyd', 3000, 6.5]"
1495,"['Mike Wallace', 4500, 18.5]","['Anquan Boldin', 4300, 21.0]","['Marlon Brown', 3000, 7.0]","['Mike Wallace', 4500, 18.5, 'Anquan Boldin', 4300, 21.0, 'Marlon Brown', 3000, 7.0]"
1496,"['Mike Wallace', 4500, 18.5]","['Kamar Aiken', 4300, 13.0]","['Rishard Matthews', 4200, 13.0]","['Mike Wallace', 4500, 18.5, 'Kamar Aiken', 4300, 13.0, 'Rishard Matthews', 4200, 13.0]"
1497,"['Mike Wallace', 4500, 18.5]","['Kamar Aiken', 4300, 13.0]","['Doug Baldwin', 4100, 9.0]","['Mike Wallace', 4500, 18.5, 'Kamar Aiken', 4300, 13.0, 'Doug Baldwin', 4100, 9.0]"
1498,"['Mike Wallace', 4500, 18.5]","['Kamar Aiken', 4300, 13.0]","['Marvin Jones', 3500, 10.5]","['Mike Wallace', 4500, 18.5, 'Kamar Aiken', 4300, 13.0, 'Marvin Jones', 3500, 10.5]"
1499,"['Mike Wallace', 4500, 18.5]","['Kamar Aiken', 4300, 13.0]","['Ted Ginn Jr.', 3400, 9.5]","['Mike Wallace', 4500, 18.5, 'Kamar Aiken', 4300, 13.0, 'Ted Ginn Jr.', 3400, 9.5]"
1500,"['Mike Wallace', 4500, 18.5]","['Kamar Aiken', 4300, 13.0]","['Malcom Floyd', 3400, 8.0]","['Mike Wallace', 4500, 18.5, 'Kamar Aiken', 4300, 13.0, 'Malcom Floyd', 3400, 8.0]"
1501,"['Mike Wallace', 4500, 18.5]","['Kamar Aiken', 4300, 13.0]","['Cecil Shorts III', 3200, 8.0]","['Mike Wallace', 4500, 18.5, 'Kamar Aiken', 4300, 13.0, 'Cecil Shorts III', 3200, 8.0]"
1502,"['Mike Wallace', 4500, 18.5]","['Kamar Aiken', 4300, 13.0]","['Josh Huff', 3100, 8.5]","['Mike Wallace', 4500, 18.5, 'Kamar Aiken', 4300, 13.0, 'Josh Huff', 3100, 8.5]"
1503,"['Mike Wallace', 4500, 18.5]","['Kamar Aiken', 4300, 13.0]","['Andrew Hawkins', 3000, 8.0]","['Mike Wallace', 4500, 18.5, 'Kamar Aiken', 4300, 13.0, 'Andrew Hawkins', 3000, 8.0]"
1504,"['Mike Wallace', 4500, 18.5]","['Kamar Aiken', 4300, 13.0]","['Michael Floyd', 3000, 6.5]","['Mike Wallace', 4500, 18.5, 'Kamar Aiken', 4300, 13.0, 'Michael Floyd', 3000, 6.5]"
1505,"['Mike Wallace', 4500, 18.5]","['Kamar Aiken', 4300, 13.0]","['Marlon Brown', 3000, 7.0]","['Mike Wallace', 4500, 18.5, 'Kamar Aiken', 4300, 13.0, 'Marlon Brown', 3000, 7.0]"
1506,"['Mike Wallace', 4500, 18.5]","['Rishard Matthews', 4200, 13.0]","['Doug Baldwin', 4100, 9.0]","['Mike Wallace', 4500, 18.5, 'Rishard Matthews', 4200, 13.0, 'Doug Baldwin', 4100, 9.0]"
1507,"['Mike Wallace', 4500, 18.5]","['Rishard Matthews', 4200, 13.0]","['Marvin Jones', 3500, 10.5]","['Mike Wallace', 4500, 18.5, 'Rishard Matthews', 4200, 13.0, 'Marvin Jones', 3500, 10.5]"
1508,"['Mike Wallace', 4500, 18.5]","['Rishard Matthews', 4200, 13.0]","['Ted Ginn Jr.', 3400, 9.5]","['Mike Wallace', 4500, 18.5, 'Rishard Matthews', 4200, 13.0, 'Ted Ginn Jr.', 3400, 9.5]"
1509,"['Mike Wallace', 4500, 18.5]","['Rishard Matthews', 4200, 13.0]","['Malcom Floyd', 3400, 8.0]","['Mike Wallace', 4500, 18.5, 'Rishard Matthews', 4200, 13.0, 'Malcom Floyd', 3400, 8.0]"
1510,"['Mike Wallace', 4500, 18.5]","['Rishard Matthews', 4200, 13.0]","['Cecil Shorts III', 3200, 8.0]","['Mike Wallace', 4500, 18.5, 'Rishard Matthews', 4200, 13.0, 'Cecil Shorts III', 3200, 8.0]"
1511,"['Mike Wallace', 4500, 18.5]","['Rishard Matthews', 4200, 13.0]","['Josh Huff', 3100, 8.5]","['Mike Wallace', 4500, 18.5, 'Rishard Matthews', 4200, 13.0, 'Josh Huff', 3100, 8.5]"
1512,"['Mike Wallace', 4500, 18.5]","['Rishard Matthews', 4200, 13.0]","['Andrew Hawkins', 3000, 8.0]","['Mike Wallace', 4500, 18.5, 'Rishard Matthews', 4200, 13.0, 'Andrew Hawkins', 3000, 8.0]"
1513,"['Mike Wallace', 4500, 18.5]","['Rishard Matthews', 4200, 13.0]","['Michael Floyd', 3000, 6.5]","['Mike Wallace', 4500, 18.5, 'Rishard Matthews', 4200, 13.0, 'Michael Floyd', 3000, 6.5]"
1514,"['Mike Wallace', 4500, 18.5]","['Rishard Matthews', 4200, 13.0]","['Marlon Brown', 3000, 7.0]","['Mike Wallace', 4500, 18.5, 'Rishard Matthews', 4200, 13.0, 'Marlon Brown', 3000, 7.0]"
1515,"['Mike Wallace', 4500, 18.5]","['Doug Baldwin', 4100, 9.0]","['Marvin Jones', 3500, 10.5]","['Mike Wallace', 4500, 18.5, 'Doug Baldwin', 4100, 9.0, 'Marvin Jones', 3500, 10.5]"
1516,"['Mike Wallace', 4500, 18.5]","['Doug Baldwin', 4100, 9.0]","['Ted Ginn Jr.', 3400, 9.5]","['Mike Wallace', 4500, 18.5, 'Doug Baldwin', 4100, 9.0, 'Ted Ginn Jr.', 3400, 9.5]"
1517,"['Mike Wallace', 4500, 18.5]","['Doug Baldwin', 4100, 9.0]","['Malcom Floyd', 3400, 8.0]","['Mike Wallace', 4500, 18.5, 'Doug Baldwin', 4100, 9.0, 'Malcom Floyd', 3400, 8.0]"
1518,"['Mike Wallace', 4500, 18.5]","['Doug Baldwin', 4100, 9.0]","['Cecil Shorts III', 3200, 8.0]","['Mike Wallace', 4500, 18.5, 'Doug Baldwin', 4100, 9.0, 'Cecil Shorts III', 3200, 8.0]"
1519,"['Mike Wallace', 4500, 18.5]","['Doug Baldwin', 4100, 9.0]","['Josh Huff', 3100, 8.5]","['Mike Wallace', 4500, 18.5, 'Doug Baldwin', 4100, 9.0, 'Josh Huff', 3100, 8.5]"
1520,"['Mike Wallace', 4500, 18.5]","['Doug Baldwin', 4100, 9.0]","['Andrew Hawkins', 3000, 8.0]","['Mike Wallace', 4500, 18.5, 'Doug Baldwin', 4100, 9.0, 'Andrew Hawkins', 3000, 8.0]"
1521,"['Mike Wallace', 4500, 18.5]","['Doug Baldwin', 4100, 9.0]","['Michael Floyd', 3000, 6.5]","['Mike Wallace', 4500, 18.5, 'Doug Baldwin', 4100, 9.0, 'Michael Floyd', 3000, 6.5]"
1522,"['Mike Wallace', 4500, 18.5]","['Doug Baldwin', 4100, 9.0]","['Marlon Brown', 3000, 7.0]","['Mike Wallace', 4500, 18.5, 'Doug Baldwin', 4100, 9.0, 'Marlon Brown', 3000, 7.0]"
1523,"['Mike Wallace', 4500, 18.5]","['Marvin Jones', 3500, 10.5]","['Ted Ginn Jr.', 3400, 9.5]","['Mike Wallace', 4500, 18.5, 'Marvin Jones', 3500, 10.5, 'Ted Ginn Jr.', 3400, 9.5]"
1524,"['Mike Wallace', 4500, 18.5]","['Marvin Jones', 3500, 10.5]","['Malcom Floyd', 3400, 8.0]","['Mike Wallace', 4500, 18.5, 'Marvin Jones', 3500, 10.5, 'Malcom Floyd', 3400, 8.0]"
1525,"['Mike Wallace', 4500, 18.5]","['Marvin Jones', 3500, 10.5]","['Cecil Shorts III', 3200, 8.0]","['Mike Wallace', 4500, 18.5, 'Marvin Jones', 3500, 10.5, 'Cecil Shorts III', 3200, 8.0]"
1526,"['Mike Wallace', 4500, 18.5]","['Marvin Jones', 3500, 10.5]","['Josh Huff', 3100, 8.5]","['Mike Wallace', 4500, 18.5, 'Marvin Jones', 3500, 10.5, 'Josh Huff', 3100, 8.5]"
1527,"['Mike Wallace', 4500, 18.5]","['Marvin Jones', 3500, 10.5]","['Andrew Hawkins', 3000, 8.0]","['Mike Wallace', 4500, 18.5, 'Marvin Jones', 3500, 10.5, 'Andrew Hawkins', 3000, 8.0]"
1528,"['Mike Wallace', 4500, 18.5]","['Marvin Jones', 3500, 10.5]","['Michael Floyd', 3000, 6.5]","['Mike Wallace', 4500, 18.5, 'Marvin Jones', 3500, 10.5, 'Michael Floyd', 3000, 6.5]"
1529,"['Mike Wallace', 4500, 18.5]","['Marvin Jones', 3500, 10.5]","['Marlon Brown', 3000, 7.0]","['Mike Wallace', 4500, 18.5, 'Marvin Jones', 3500, 10.5, 'Marlon Brown', 3000, 7.0]"
1530,"['Mike Wallace', 4500, 18.5]","['Ted Ginn Jr.', 3400, 9.5]","['Malcom Floyd', 3400, 8.0]","['Mike Wallace', 4500, 18.5, 'Ted Ginn Jr.', 3400, 9.5, 'Malcom Floyd', 3400, 8.0]"
1531,"['Mike Wallace', 4500, 18.5]","['Ted Ginn Jr.', 3400, 9.5]","['Cecil Shorts III', 3200, 8.0]","['Mike Wallace', 4500, 18.5, 'Ted Ginn Jr.', 3400, 9.5, 'Cecil Shorts III', 3200, 8.0]"
1532,"['Mike Wallace', 4500, 18.5]","['Ted Ginn Jr.', 3400, 9.5]","['Josh Huff', 3100, 8.5]","['Mike Wallace', 4500, 18.5, 'Ted Ginn Jr.', 3400, 9.5, 'Josh Huff', 3100, 8.5]"
1533,"['Mike Wallace', 4500, 18.5]","['Ted Ginn Jr.', 3400, 9.5]","['Andrew Hawkins', 3000, 8.0]","['Mike Wallace', 4500, 18.5, 'Ted Ginn Jr.', 3400, 9.5, 'Andrew Hawkins', 3000, 8.0]"
1534,"['Mike Wallace', 4500, 18.5]","['Ted Ginn Jr.', 3400, 9.5]","['Michael Floyd', 3000, 6.5]","['Mike Wallace', 4500, 18.5, 'Ted Ginn Jr.', 3400, 9.5, 'Michael Floyd', 3000, 6.5]"
1535,"['Mike Wallace', 4500, 18.5]","['Ted Ginn Jr.', 3400, 9.5]","['Marlon Brown', 3000, 7.0]","['Mike Wallace', 4500, 18.5, 'Ted Ginn Jr.', 3400, 9.5, 'Marlon Brown', 3000, 7.0]"
1536,"['Mike Wallace', 4500, 18.5]","['Malcom Floyd', 3400, 8.0]","['Cecil Shorts III', 3200, 8.0]","['Mike Wallace', 4500, 18.5, 'Malcom Floyd', 3400, 8.0, 'Cecil Shorts III', 3200, 8.0]"
1537,"['Mike Wallace', 4500, 18.5]","['Malcom Floyd', 3400, 8.0]","['Josh Huff', 3100, 8.5]","['Mike Wallace', 4500, 18.5, 'Malcom Floyd', 3400, 8.0, 'Josh Huff', 3100, 8.5]"
1538,"['Mike Wallace', 4500, 18.5]","['Malcom Floyd', 3400, 8.0]","['Andrew Hawkins', 3000, 8.0]","['Mike Wallace', 4500, 18.5, 'Malcom Floyd', 3400, 8.0, 'Andrew Hawkins', 3000, 8.0]"
1539,"['Mike Wallace', 4500, 18.5]","['Malcom Floyd', 3400, 8.0]","['Michael Floyd', 3000, 6.5]","['Mike Wallace', 4500, 18.5, 'Malcom Floyd', 3400, 8.0, 'Michael Floyd', 3000, 6.5]"
1540,"['Mike Wallace', 4500, 18.5]","['Malcom Floyd', 3400, 8.0]","['Marlon Brown', 3000, 7.0]","['Mike Wallace', 4500, 18.5, 'Malcom Floyd', 3400, 8.0, 'Marlon Brown', 3000, 7.0]"
1541,"['Mike Wallace', 4500, 18.5]","['Cecil Shorts III', 3200, 8.0]","['Josh Huff', 3100, 8.5]","['Mike Wallace', 4500, 18.5, 'Cecil Shorts III', 3200, 8.0, 'Josh Huff', 3100, 8.5]"
1542,"['Mike Wallace', 4500, 18.5]","['Cecil Shorts III', 3200, 8.0]","['Andrew Hawkins', 3000, 8.0]","['Mike Wallace', 4500, 18.5, 'Cecil Shorts III', 3200, 8.0, 'Andrew Hawkins', 3000, 8.0]"
1543,"['Mike Wallace', 4500, 18.5]","['Cecil Shorts III', 3200, 8.0]","['Michael Floyd', 3000, 6.5]","['Mike Wallace', 4500, 18.5, 'Cecil Shorts III', 3200, 8.0, 'Michael Floyd', 3000, 6.5]"
1544,"['Mike Wallace', 4500, 18.5]","['Cecil Shorts III', 3200, 8.0]","['Marlon Brown', 3000, 7.0]","['Mike Wallace', 4500, 18.5, 'Cecil Shorts III', 3200, 8.0, 'Marlon Brown', 3000, 7.0]"
1545,"['Mike Wallace', 4500, 18.5]","['Josh Huff', 3100, 8.5]","['Andrew Hawkins', 3000, 8.0]","['Mike Wallace', 4500, 18.5, 'Josh Huff', 3100, 8.5, 'Andrew Hawkins', 3000, 8.0]"
1546,"['Mike Wallace', 4500, 18.5]","['Josh Huff', 3100, 8.5]","['Michael Floyd', 3000, 6.5]","['Mike Wallace', 4500, 18.5, 'Josh Huff', 3100, 8.5, 'Michael Floyd', 3000, 6.5]"
1547,"['Mike Wallace', 4500, 18.5]","['Josh Huff', 3100, 8.5]","['Marlon Brown', 3000, 7.0]","['Mike Wallace', 4500, 18.5, 'Josh Huff', 3100, 8.5, 'Marlon Brown', 3000, 7.0]"
1548,"['Mike Wallace', 4500, 18.5]","['Andrew Hawkins', 3000, 8.0]","['Michael Floyd', 3000, 6.5]","['Mike Wallace', 4500, 18.5, 'Andrew Hawkins', 3000, 8.0, 'Michael Floyd', 3000, 6.5]"
1549,"['Mike Wallace', 4500, 18.5]","['Andrew Hawkins', 3000, 8.0]","['Marlon Brown', 3000, 7.0]","['Mike Wallace', 4500, 18.5, 'Andrew Hawkins', 3000, 8.0, 'Marlon Brown', 3000, 7.0]"
1550,"['Mike Wallace', 4500, 18.5]","['Michael Floyd', 3000, 6.5]","['Marlon Brown', 3000, 7.0]","['Mike Wallace', 4500, 18.5, 'Michael Floyd', 3000, 6.5, 'Marlon Brown', 3000, 7.0]"
1551,"['Anquan Boldin', 4300, 21.0]","['Kamar Aiken', 4300, 13.0]","['Rishard Matthews', 4200, 13.0]","['Anquan Boldin', 4300, 21.0, 'Kamar Aiken', 4300, 13.0, 'Rishard Matthews', 4200, 13.0]"
1552,"['Anquan Boldin', 4300, 21.0]","['Kamar Aiken', 4300, 13.0]","['Doug Baldwin', 4100, 9.0]","['Anquan Boldin', 4300, 21.0, 'Kamar Aiken', 4300, 13.0, 'Doug Baldwin', 4100, 9.0]"
1553,"['Anquan Boldin', 4300, 21.0]","['Kamar Aiken', 4300, 13.0]","['Marvin Jones', 3500, 10.5]","['Anquan Boldin', 4300, 21.0, 'Kamar Aiken', 4300, 13.0, 'Marvin Jones', 3500, 10.5]"
1554,"['Anquan Boldin', 4300, 21.0]","['Kamar Aiken', 4300, 13.0]","['Ted Ginn Jr.', 3400, 9.5]","['Anquan Boldin', 4300, 21.0, 'Kamar Aiken', 4300, 13.0, 'Ted Ginn Jr.', 3400, 9.5]"
1555,"['Anquan Boldin', 4300, 21.0]","['Kamar Aiken', 4300, 13.0]","['Malcom Floyd', 3400, 8.0]","['Anquan Boldin', 4300, 21.0, 'Kamar Aiken', 4300, 13.0, 'Malcom Floyd', 3400, 8.0]"
1556,"['Anquan Boldin', 4300, 21.0]","['Kamar Aiken', 4300, 13.0]","['Cecil Shorts III', 3200, 8.0]","['Anquan Boldin', 4300, 21.0, 'Kamar Aiken', 4300, 13.0, 'Cecil Shorts III', 3200, 8.0]"
1557,"['Anquan Boldin', 4300, 21.0]","['Kamar Aiken', 4300, 13.0]","['Josh Huff', 3100, 8.5]","['Anquan Boldin', 4300, 21.0, 'Kamar Aiken', 4300, 13.0, 'Josh Huff', 3100, 8.5]"
1558,"['Anquan Boldin', 4300, 21.0]","['Kamar Aiken', 4300, 13.0]","['Andrew Hawkins', 3000, 8.0]","['Anquan Boldin', 4300, 21.0, 'Kamar Aiken', 4300, 13.0, 'Andrew Hawkins', 3000, 8.0]"
1559,"['Anquan Boldin', 4300, 21.0]","['Kamar Aiken', 4300, 13.0]","['Michael Floyd', 3000, 6.5]","['Anquan Boldin', 4300, 21.0, 'Kamar Aiken', 4300, 13.0, 'Michael Floyd', 3000, 6.5]"
