,QB,QB_sal,QB_score,RB1,RB2,RB_sal,RB_score,WR1,WR2,WR3,WR_sal,WR_score,TE,TE_sal,TE_score,DST,DST_sal,DST_score,FLEX,FLEX_sal,FLEX_score,salary,score,Unique_flex
4435,Marcus Mariota,5300,36.34,DeAngelo Williams,Lamar Miller,10500,74.6,Antonio Brown,Sammy Watkins,Cole Beasley,16100,118.6,Owen Daniels,2600,25.2,Bears ,2400,0.0,Jordan Matthews,6400,31.3,43300,286.04,1
4437,Marcus Mariota,5300,36.34,DeAngelo Williams,Lamar Miller,10500,74.6,Antonio Brown,Sammy Watkins,Cole Beasley,16100,118.6,Owen Daniels,2600,25.2,Bears ,2400,0.0,Tyler Eifert,5400,28.3,42300,283.04,1
4438,Marcus Mariota,5300,36.34,DeAngelo Williams,Lamar Miller,10500,74.6,Antonio Brown,Sammy Watkins,Cole Beasley,16100,118.6,Owen Daniels,2600,25.2,Bears ,2400,0.0,Allen Hurns,5300,26.2,42200,280.94,1
4441,Marcus Mariota,5300,36.34,DeAngelo Williams,Lamar Miller,10500,74.6,Antonio Brown,Sammy Watkins,Cole Beasley,16100,118.6,Owen Daniels,2600,25.2,Bears ,2400,0.0,Michael Crabtree,4900,32.8,41800,287.54,1
4442,Marcus Mariota,5300,36.34,DeAngelo Williams,Lamar Miller,10500,74.6,Antonio Brown,Sammy Watkins,Cole Beasley,16100,118.6,Owen Daniels,2600,25.2,Bears ,2400,0.0,Delanie Walker,4200,30.5,41100,285.24,1
4443,Marcus Mariota,5300,36.34,DeAngelo Williams,Lamar Miller,10500,74.6,Antonio Brown,Sammy Watkins,Cole Beasley,16100,118.6,Owen Daniels,2600,25.2,Bears ,2400,0.0,Jeremy Langford,4000,25.2,40900,279.94,1
4444,Marcus Mariota,5300,36.34,DeAngelo Williams,Lamar Miller,10500,74.6,Antonio Brown,Sammy Watkins,Cole Beasley,16100,118.6,Owen Daniels,2600,25.2,Bears ,2400,0.0,Karlos Williams,4000,26.0,40900,280.74,1
4448,Marcus Mariota,5300,36.34,DeAngelo Williams,Lamar Miller,10500,74.6,Antonio Brown,Sammy Watkins,Cole Beasley,16100,118.6,Owen Daniels,2600,25.2,Buccaneers ,2400,0.0,Jordan Matthews,6400,31.3,43300,286.04,1
4450,Marcus Mariota,5300,36.34,DeAngelo Williams,Lamar Miller,10500,74.6,Antonio Brown,Sammy Watkins,Cole Beasley,16100,118.6,Owen Daniels,2600,25.2,Buccaneers ,2400,0.0,Tyler Eifert,5400,28.3,42300,283.04,1
4451,Marcus Mariota,5300,36.34,DeAngelo Williams,Lamar Miller,10500,74.6,Antonio Brown,Sammy Watkins,Cole Beasley,16100,118.6,Owen Daniels,2600,25.2,Buccaneers ,2400,0.0,Allen Hurns,5300,26.2,42200,280.94,1
4454,Marcus Mariota,5300,36.34,DeAngelo Williams,Lamar Miller,10500,74.6,Antonio Brown,Sammy Watkins,Cole Beasley,16100,118.6,Owen Daniels,2600,25.2,Buccaneers ,2400,0.0,Michael Crabtree,4900,32.8,41800,287.54,1
4455,Marcus Mariota,5300,36.34,DeAngelo Williams,Lamar Miller,10500,74.6,Antonio Brown,Sammy Watkins,Cole Beasley,16100,118.6,Owen Daniels,2600,25.2,Buccaneers ,2400,0.0,Delanie Walker,4200,30.5,41100,285.24,1
4456,Marcus Mariota,5300,36.34,DeAngelo Williams,Lamar Miller,10500,74.6,Antonio Brown,Sammy Watkins,Cole Beasley,16100,118.6,Owen Daniels,2600,25.2,Buccaneers ,2400,0.0,Jeremy Langford,4000,25.2,40900,279.94,1
4457,Marcus Mariota,5300,36.34,DeAngelo Williams,Lamar Miller,10500,74.6,Antonio Brown,Sammy Watkins,Cole Beasley,16100,118.6,Owen Daniels,2600,25.2,Buccaneers ,2400,0.0,Karlos Williams,4000,26.0,40900,280.74,1
4461,Marcus Mariota,5300,36.34,DeAngelo Williams,Lamar Miller,10500,74.6,Antonio Brown,Sammy Watkins,Cole Beasley,16100,118.6,Owen Daniels,2600,25.2,Raiders ,2300,0.0,Jordan Matthews,6400,31.3,43200,286.04,1
4463,Marcus Mariota,5300,36.34,DeAngelo Williams,Lamar Miller,10500,74.6,Antonio Brown,Sammy Watkins,Cole Beasley,16100,118.6,Owen Daniels,2600,25.2,Raiders ,2300,0.0,Tyler Eifert,5400,28.3,42200,283.04,1
4464,Marcus Mariota,5300,36.34,DeAngelo Williams,Lamar Miller,10500,74.6,Antonio Brown,Sammy Watkins,Cole Beasley,16100,118.6,Owen Daniels,2600,25.2,Raiders ,2300,0.0,Allen Hurns,5300,26.2,42100,280.94,1
4467,Marcus Mariota,5300,36.34,DeAngelo Williams,Lamar Miller,10500,74.6,Antonio Brown,Sammy Watkins,Cole Beasley,16100,118.6,Owen Daniels,2600,25.2,Raiders ,2300,0.0,Michael Crabtree,4900,32.8,41700,287.54,1
4468,Marcus Mariota,5300,36.34,DeAngelo Williams,Lamar Miller,10500,74.6,Antonio Brown,Sammy Watkins,Cole Beasley,16100,118.6,Owen Daniels,2600,25.2,Raiders ,2300,0.0,Delanie Walker,4200,30.5,41000,285.24,1
4469,Marcus Mariota,5300,36.34,DeAngelo Williams,Lamar Miller,10500,74.6,Antonio Brown,Sammy Watkins,Cole Beasley,16100,118.6,Owen Daniels,2600,25.2,Raiders ,2300,0.0,Jeremy Langford,4000,25.2,40800,279.94,1
4470,Marcus Mariota,5300,36.34,DeAngelo Williams,Lamar Miller,10500,74.6,Antonio Brown,Sammy Watkins,Cole Beasley,16100,118.6,Owen Daniels,2600,25.2,Raiders ,2300,0.0,Karlos Williams,4000,26.0,40800,280.74,1
4474,Marcus Mariota,5300,36.34,DeAngelo Williams,Lamar Miller,10500,74.6,Antonio Brown,Sammy Watkins,Cole Beasley,16100,118.6,Owen Daniels,2600,25.2,Browns ,2200,0.0,Jordan Matthews,6400,31.3,43100,286.04,1
4476,Marcus Mariota,5300,36.34,DeAngelo Williams,Lamar Miller,10500,74.6,Antonio Brown,Sammy Watkins,Cole Beasley,16100,118.6,Owen Daniels,2600,25.2,Browns ,2200,0.0,Tyler Eifert,5400,28.3,42100,283.04,1
4477,Marcus Mariota,5300,36.34,DeAngelo Williams,Lamar Miller,10500,74.6,Antonio Brown,Sammy Watkins,Cole Beasley,16100,118.6,Owen Daniels,2600,25.2,Browns ,2200,0.0,Allen Hurns,5300,26.2,42000,280.94,1
4480,Marcus Mariota,5300,36.34,DeAngelo Williams,Lamar Miller,10500,74.6,Antonio Brown,Sammy Watkins,Cole Beasley,16100,118.6,Owen Daniels,2600,25.2,Browns ,2200,0.0,Michael Crabtree,4900,32.8,41600,287.54,1
4481,Marcus Mariota,5300,36.34,DeAngelo Williams,Lamar Miller,10500,74.6,Antonio Brown,Sammy Watkins,Cole Beasley,16100,118.6,Owen Daniels,2600,25.2,Browns ,2200,0.0,Delanie Walker,4200,30.5,40900,285.24,1
4482,Marcus Mariota,5300,36.34,DeAngelo Williams,Lamar Miller,10500,74.6,Antonio Brown,Sammy Watkins,Cole Beasley,16100,118.6,Owen Daniels,2600,25.2,Browns ,2200,0.0,Jeremy Langford,4000,25.2,40700,279.94,1
4483,Marcus Mariota,5300,36.34,DeAngelo Williams,Lamar Miller,10500,74.6,Antonio Brown,Sammy Watkins,Cole Beasley,16100,118.6,Owen Daniels,2600,25.2,Browns ,2200,0.0,Karlos Williams,4000,26.0,40700,280.74,1
4487,Marcus Mariota,5300,36.34,DeAngelo Williams,Lamar Miller,10500,74.6,Antonio Brown,Sammy Watkins,Cole Beasley,16100,118.6,Owen Daniels,2600,25.2,Saints ,2200,0.0,Jordan Matthews,6400,31.3,43100,286.04,1
4489,Marcus Mariota,5300,36.34,DeAngelo Williams,Lamar Miller,10500,74.6,Antonio Brown,Sammy Watkins,Cole Beasley,16100,118.6,Owen Daniels,2600,25.2,Saints ,2200,0.0,Tyler Eifert,5400,28.3,42100,283.04,1
4490,Marcus Mariota,5300,36.34,DeAngelo Williams,Lamar Miller,10500,74.6,Antonio Brown,Sammy Watkins,Cole Beasley,16100,118.6,Owen Daniels,2600,25.2,Saints ,2200,0.0,Allen Hurns,5300,26.2,42000,280.94,1
4493,Marcus Mariota,5300,36.34,DeAngelo Williams,Lamar Miller,10500,74.6,Antonio Brown,Sammy Watkins,Cole Beasley,16100,118.6,Owen Daniels,2600,25.2,Saints ,2200,0.0,Michael Crabtree,4900,32.8,41600,287.54,1
4494,Marcus Mariota,5300,36.34,DeAngelo Williams,Lamar Miller,10500,74.6,Antonio Brown,Sammy Watkins,Cole Beasley,16100,118.6,Owen Daniels,2600,25.2,Saints ,2200,0.0,Delanie Walker,4200,30.5,40900,285.24,1
4495,Marcus Mariota,5300,36.34,DeAngelo Williams,Lamar Miller,10500,74.6,Antonio Brown,Sammy Watkins,Cole Beasley,16100,118.6,Owen Daniels,2600,25.2,Saints ,2200,0.0,Jeremy Langford,4000,25.2,40700,279.94,1
4496,Marcus Mariota,5300,36.34,DeAngelo Williams,Lamar Miller,10500,74.6,Antonio Brown,Sammy Watkins,Cole Beasley,16100,118.6,Owen Daniels,2600,25.2,Saints ,2200,0.0,Karlos Williams,4000,26.0,40700,280.74,1
4500,Marcus Mariota,5300,36.34,DeAngelo Williams,Lamar Miller,10500,74.6,Antonio Brown,Sammy Watkins,Cole Beasley,16100,118.6,Owen Daniels,2600,25.2,Colts ,2100,0.0,Jordan Matthews,6400,31.3,43000,286.04,1
4502,Marcus Mariota,5300,36.34,DeAngelo Williams,Lamar Miller,10500,74.6,Antonio Brown,Sammy Watkins,Cole Beasley,16100,118.6,Owen Daniels,2600,25.2,Colts ,2100,0.0,Tyler Eifert,5400,28.3,42000,283.04,1
4503,Marcus Mariota,5300,36.34,DeAngelo Williams,Lamar Miller,10500,74.6,Antonio Brown,Sammy Watkins,Cole Beasley,16100,118.6,Owen Daniels,2600,25.2,Colts ,2100,0.0,Allen Hurns,5300,26.2,41900,280.94,1
4506,Marcus Mariota,5300,36.34,DeAngelo Williams,Lamar Miller,10500,74.6,Antonio Brown,Sammy Watkins,Cole Beasley,16100,118.6,Owen Daniels,2600,25.2,Colts ,2100,0.0,Michael Crabtree,4900,32.8,41500,287.54,1
4507,Marcus Mariota,5300,36.34,DeAngelo Williams,Lamar Miller,10500,74.6,Antonio Brown,Sammy Watkins,Cole Beasley,16100,118.6,Owen Daniels,2600,25.2,Colts ,2100,0.0,Delanie Walker,4200,30.5,40800,285.24,1
4508,Marcus Mariota,5300,36.34,DeAngelo Williams,Lamar Miller,10500,74.6,Antonio Brown,Sammy Watkins,Cole Beasley,16100,118.6,Owen Daniels,2600,25.2,Colts ,2100,0.0,Jeremy Langford,4000,25.2,40600,279.94,1
4509,Marcus Mariota,5300,36.34,DeAngelo Williams,Lamar Miller,10500,74.6,Antonio Brown,Sammy Watkins,Cole Beasley,16100,118.6,Owen Daniels,2600,25.2,Colts ,2100,0.0,Karlos Williams,4000,26.0,40600,280.74,1
4513,Marcus Mariota,5300,36.34,DeAngelo Williams,Lamar Miller,10500,74.6,Antonio Brown,Sammy Watkins,Cole Beasley,16100,118.6,Owen Daniels,2600,25.2,49ers ,2100,0.0,Jordan Matthews,6400,31.3,43000,286.04,1
4515,Marcus Mariota,5300,36.34,DeAngelo Williams,Lamar Miller,10500,74.6,Antonio Brown,Sammy Watkins,Cole Beasley,16100,118.6,Owen Daniels,2600,25.2,49ers ,2100,0.0,Tyler Eifert,5400,28.3,42000,283.04,1
4516,Marcus Mariota,5300,36.34,DeAngelo Williams,Lamar Miller,10500,74.6,Antonio Brown,Sammy Watkins,Cole Beasley,16100,118.6,Owen Daniels,2600,25.2,49ers ,2100,0.0,Allen Hurns,5300,26.2,41900,280.94,1
4519,Marcus Mariota,5300,36.34,DeAngelo Williams,Lamar Miller,10500,74.6,Antonio Brown,Sammy Watkins,Cole Beasley,16100,118.6,Owen Daniels,2600,25.2,49ers ,2100,0.0,Michael Crabtree,4900,32.8,41500,287.54,1
4520,Marcus Mariota,5300,36.34,DeAngelo Williams,Lamar Miller,10500,74.6,Antonio Brown,Sammy Watkins,Cole Beasley,16100,118.6,Owen Daniels,2600,25.2,49ers ,2100,0.0,Delanie Walker,4200,30.5,40800,285.24,1
4521,Marcus Mariota,5300,36.34,DeAngelo Williams,Lamar Miller,10500,74.6,Antonio Brown,Sammy Watkins,Cole Beasley,16100,118.6,Owen Daniels,2600,25.2,49ers ,2100,0.0,Jeremy Langford,4000,25.2,40600,279.94,1
4522,Marcus Mariota,5300,36.34,DeAngelo Williams,Lamar Miller,10500,74.6,Antonio Brown,Sammy Watkins,Cole Beasley,16100,118.6,Owen Daniels,2600,25.2,49ers ,2100,0.0,Karlos Williams,4000,26.0,40600,280.74,1
4604,Marcus Mariota,5300,36.34,DeAngelo Williams,Lamar Miller,10500,74.6,Antonio Brown,Michael Crabtree,Cole Beasley,16000,117.6,Delanie Walker,4200,30.5,Rams ,3500,0.0,Jordan Matthews,6400,31.3,45900,290.34,1
4606,Marcus Mariota,5300,36.34,DeAngelo Williams,Lamar Miller,10500,74.6,Antonio Brown,Michael Crabtree,Cole Beasley,16000,117.6,Delanie Walker,4200,30.5,Rams ,3500,0.0,Tyler Eifert,5400,28.3,44900,287.34,1
4607,Marcus Mariota,5300,36.34,DeAngelo Williams,Lamar Miller,10500,74.6,Antonio Brown,Michael Crabtree,Cole Beasley,16000,117.6,Delanie Walker,4200,30.5,Rams ,3500,0.0,Allen Hurns,5300,26.2,44800,285.24,1
4609,Marcus Mariota,5300,36.34,DeAngelo Williams,Lamar Miller,10500,74.6,Antonio Brown,Michael Crabtree,Cole Beasley,16000,117.6,Delanie Walker,4200,30.5,Rams ,3500,0.0,Sammy Watkins,5000,33.8,44500,292.84,1
4611,Marcus Mariota,5300,36.34,DeAngelo Williams,Lamar Miller,10500,74.6,Antonio Brown,Michael Crabtree,Cole Beasley,16000,117.6,Delanie Walker,4200,30.5,Rams ,3500,0.0,Danny Woodhead,4800,23.1,44300,282.14,1
4613,Marcus Mariota,5300,36.34,DeAngelo Williams,Lamar Miller,10500,74.6,Antonio Brown,Michael Crabtree,Cole Beasley,16000,117.6,Delanie Walker,4200,30.5,Rams ,3500,0.0,James Starks,4200,24.2,43700,283.24,1
4614,Marcus Mariota,5300,36.34,DeAngelo Williams,Lamar Miller,10500,74.6,Antonio Brown,Michael Crabtree,Cole Beasley,16000,117.6,Delanie Walker,4200,30.5,Rams ,3500,0.0,Jeremy Langford,4000,25.2,43500,284.24,1
4615,Marcus Mariota,5300,36.34,DeAngelo Williams,Lamar Miller,10500,74.6,Antonio Brown,Michael Crabtree,Cole Beasley,16000,117.6,Delanie Walker,4200,30.5,Rams ,3500,0.0,Karlos Williams,4000,26.0,43500,285.04,1
4617,Marcus Mariota,5300,36.34,DeAngelo Williams,Lamar Miller,10500,74.6,Antonio Brown,Michael Crabtree,Cole Beasley,16000,117.6,Delanie Walker,4200,30.5,Rams ,3500,0.0,Owen Daniels,2600,25.2,42100,284.24,1
4619,Marcus Mariota,5300,36.34,DeAngelo Williams,Lamar Miller,10500,74.6,Antonio Brown,Michael Crabtree,Cole Beasley,16000,117.6,Delanie Walker,4200,30.5,Falcons ,3400,0.0,Jordan Matthews,6400,31.3,45800,290.34,1
4621,Marcus Mariota,5300,36.34,DeAngelo Williams,Lamar Miller,10500,74.6,Antonio Brown,Michael Crabtree,Cole Beasley,16000,117.6,Delanie Walker,4200,30.5,Falcons ,3400,0.0,Tyler Eifert,5400,28.3,44800,287.34,1
4622,Marcus Mariota,5300,36.34,DeAngelo Williams,Lamar Miller,10500,74.6,Antonio Brown,Michael Crabtree,Cole Beasley,16000,117.6,Delanie Walker,4200,30.5,Falcons ,3400,0.0,Allen Hurns,5300,26.2,44700,285.24,1
4624,Marcus Mariota,5300,36.34,DeAngelo Williams,Lamar Miller,10500,74.6,Antonio Brown,Michael Crabtree,Cole Beasley,16000,117.6,Delanie Walker,4200,30.5,Falcons ,3400,0.0,Sammy Watkins,5000,33.8,44400,292.84,1
4626,Marcus Mariota,5300,36.34,DeAngelo Williams,Lamar Miller,10500,74.6,Antonio Brown,Michael Crabtree,Cole Beasley,16000,117.6,Delanie Walker,4200,30.5,Falcons ,3400,0.0,Danny Woodhead,4800,23.1,44200,282.14,1
4628,Marcus Mariota,5300,36.34,DeAngelo Williams,Lamar Miller,10500,74.6,Antonio Brown,Michael Crabtree,Cole Beasley,16000,117.6,Delanie Walker,4200,30.5,Falcons ,3400,0.0,James Starks,4200,24.2,43600,283.24,1
4629,Marcus Mariota,5300,36.34,DeAngelo Williams,Lamar Miller,10500,74.6,Antonio Brown,Michael Crabtree,Cole Beasley,16000,117.6,Delanie Walker,4200,30.5,Falcons ,3400,0.0,Jeremy Langford,4000,25.2,43400,284.24,1
4630,Marcus Mariota,5300,36.34,DeAngelo Williams,Lamar Miller,10500,74.6,Antonio Brown,Michael Crabtree,Cole Beasley,16000,117.6,Delanie Walker,4200,30.5,Falcons ,3400,0.0,Karlos Williams,4000,26.0,43400,285.04,1
4632,Marcus Mariota,5300,36.34,DeAngelo Williams,Lamar Miller,10500,74.6,Antonio Brown,Michael Crabtree,Cole Beasley,16000,117.6,Delanie Walker,4200,30.5,Falcons ,3400,0.0,Owen Daniels,2600,25.2,42000,284.24,1
4634,Marcus Mariota,5300,36.34,DeAngelo Williams,Lamar Miller,10500,74.6,Antonio Brown,Michael Crabtree,Cole Beasley,16000,117.6,Delanie Walker,4200,30.5,Patriots ,3300,0.0,Jordan Matthews,6400,31.3,45700,290.34,1
4636,Marcus Mariota,5300,36.34,DeAngelo Williams,Lamar Miller,10500,74.6,Antonio Brown,Michael Crabtree,Cole Beasley,16000,117.6,Delanie Walker,4200,30.5,Patriots ,3300,0.0,Tyler Eifert,5400,28.3,44700,287.34,1
4637,Marcus Mariota,5300,36.34,DeAngelo Williams,Lamar Miller,10500,74.6,Antonio Brown,Michael Crabtree,Cole Beasley,16000,117.6,Delanie Walker,4200,30.5,Patriots ,3300,0.0,Allen Hurns,5300,26.2,44600,285.24,1
4639,Marcus Mariota,5300,36.34,DeAngelo Williams,Lamar Miller,10500,74.6,Antonio Brown,Michael Crabtree,Cole Beasley,16000,117.6,Delanie Walker,4200,30.5,Patriots ,3300,0.0,Sammy Watkins,5000,33.8,44300,292.84,1
4641,Marcus Mariota,5300,36.34,DeAngelo Williams,Lamar Miller,10500,74.6,Antonio Brown,Michael Crabtree,Cole Beasley,16000,117.6,Delanie Walker,4200,30.5,Patriots ,3300,0.0,Danny Woodhead,4800,23.1,44100,282.14,1
4643,Marcus Mariota,5300,36.34,DeAngelo Williams,Lamar Miller,10500,74.6,Antonio Brown,Michael Crabtree,Cole Beasley,16000,117.6,Delanie Walker,4200,30.5,Patriots ,3300,0.0,James Starks,4200,24.2,43500,283.24,1
4644,Marcus Mariota,5300,36.34,DeAngelo Williams,Lamar Miller,10500,74.6,Antonio Brown,Michael Crabtree,Cole Beasley,16000,117.6,Delanie Walker,4200,30.5,Patriots ,3300,0.0,Jeremy Langford,4000,25.2,43300,284.24,1
4645,Marcus Mariota,5300,36.34,DeAngelo Williams,Lamar Miller,10500,74.6,Antonio Brown,Michael Crabtree,Cole Beasley,16000,117.6,Delanie Walker,4200,30.5,Patriots ,3300,0.0,Karlos Williams,4000,26.0,43300,285.04,1
4647,Marcus Mariota,5300,36.34,DeAngelo Williams,Lamar Miller,10500,74.6,Antonio Brown,Michael Crabtree,Cole Beasley,16000,117.6,Delanie Walker,4200,30.5,Patriots ,3300,0.0,Owen Daniels,2600,25.2,41900,284.24,1
4649,Marcus Mariota,5300,36.34,DeAngelo Williams,Lamar Miller,10500,74.6,Antonio Brown,Michael Crabtree,Cole Beasley,16000,117.6,Delanie Walker,4200,30.5,Bengals ,3200,0.0,Jordan Matthews,6400,31.3,45600,290.34,1
4651,Marcus Mariota,5300,36.34,DeAngelo Williams,Lamar Miller,10500,74.6,Antonio Brown,Michael Crabtree,Cole Beasley,16000,117.6,Delanie Walker,4200,30.5,Bengals ,3200,0.0,Tyler Eifert,5400,28.3,44600,287.34,1
4652,Marcus Mariota,5300,36.34,DeAngelo Williams,Lamar Miller,10500,74.6,Antonio Brown,Michael Crabtree,Cole Beasley,16000,117.6,Delanie Walker,4200,30.5,Bengals ,3200,0.0,Allen Hurns,5300,26.2,44500,285.24,1
4654,Marcus Mariota,5300,36.34,DeAngelo Williams,Lamar Miller,10500,74.6,Antonio Brown,Michael Crabtree,Cole Beasley,16000,117.6,Delanie Walker,4200,30.5,Bengals ,3200,0.0,Sammy Watkins,5000,33.8,44200,292.84,1
4656,Marcus Mariota,5300,36.34,DeAngelo Williams,Lamar Miller,10500,74.6,Antonio Brown,Michael Crabtree,Cole Beasley,16000,117.6,Delanie Walker,4200,30.5,Bengals ,3200,0.0,Danny Woodhead,4800,23.1,44000,282.14,1
4658,Marcus Mariota,5300,36.34,DeAngelo Williams,Lamar Miller,10500,74.6,Antonio Brown,Michael Crabtree,Cole Beasley,16000,117.6,Delanie Walker,4200,30.5,Bengals ,3200,0.0,James Starks,4200,24.2,43400,283.24,1
4659,Marcus Mariota,5300,36.34,DeAngelo Williams,Lamar Miller,10500,74.6,Antonio Brown,Michael Crabtree,Cole Beasley,16000,117.6,Delanie Walker,4200,30.5,Bengals ,3200,0.0,Jeremy Langford,4000,25.2,43200,284.24,1
4660,Marcus Mariota,5300,36.34,DeAngelo Williams,Lamar Miller,10500,74.6,Antonio Brown,Michael Crabtree,Cole Beasley,16000,117.6,Delanie Walker,4200,30.5,Bengals ,3200,0.0,Karlos Williams,4000,26.0,43200,285.04,1
4662,Marcus Mariota,5300,36.34,DeAngelo Williams,Lamar Miller,10500,74.6,Antonio Brown,Michael Crabtree,Cole Beasley,16000,117.6,Delanie Walker,4200,30.5,Bengals ,3200,0.0,Owen Daniels,2600,25.2,41800,284.24,1
4664,Marcus Mariota,5300,36.34,DeAngelo Williams,Lamar Miller,10500,74.6,Antonio Brown,Michael Crabtree,Cole Beasley,16000,117.6,Delanie Walker,4200,30.5,Packers ,3200,0.0,Jordan Matthews,6400,31.3,45600,290.34,1
4666,Marcus Mariota,5300,36.34,DeAngelo Williams,Lamar Miller,10500,74.6,Antonio Brown,Michael Crabtree,Cole Beasley,16000,117.6,Delanie Walker,4200,30.5,Packers ,3200,0.0,Tyler Eifert,5400,28.3,44600,287.34,1
4667,Marcus Mariota,5300,36.34,DeAngelo Williams,Lamar Miller,10500,74.6,Antonio Brown,Michael Crabtree,Cole Beasley,16000,117.6,Delanie Walker,4200,30.5,Packers ,3200,0.0,Allen Hurns,5300,26.2,44500,285.24,1
4669,Marcus Mariota,5300,36.34,DeAngelo Williams,Lamar Miller,10500,74.6,Antonio Brown,Michael Crabtree,Cole Beasley,16000,117.6,Delanie Walker,4200,30.5,Packers ,3200,0.0,Sammy Watkins,5000,33.8,44200,292.84,1
4671,Marcus Mariota,5300,36.34,DeAngelo Williams,Lamar Miller,10500,74.6,Antonio Brown,Michael Crabtree,Cole Beasley,16000,117.6,Delanie Walker,4200,30.5,Packers ,3200,0.0,Danny Woodhead,4800,23.1,44000,282.14,1
4673,Marcus Mariota,5300,36.34,DeAngelo Williams,Lamar Miller,10500,74.6,Antonio Brown,Michael Crabtree,Cole Beasley,16000,117.6,Delanie Walker,4200,30.5,Packers ,3200,0.0,James Starks,4200,24.2,43400,283.24,1
4674,Marcus Mariota,5300,36.34,DeAngelo Williams,Lamar Miller,10500,74.6,Antonio Brown,Michael Crabtree,Cole Beasley,16000,117.6,Delanie Walker,4200,30.5,Packers ,3200,0.0,Jeremy Langford,4000,25.2,43200,284.24,1
4675,Marcus Mariota,5300,36.34,DeAngelo Williams,Lamar Miller,10500,74.6,Antonio Brown,Michael Crabtree,Cole Beasley,16000,117.6,Delanie Walker,4200,30.5,Packers ,3200,0.0,Karlos Williams,4000,26.0,43200,285.04,1
4677,Marcus Mariota,5300,36.34,DeAngelo Williams,Lamar Miller,10500,74.6,Antonio Brown,Michael Crabtree,Cole Beasley,16000,117.6,Delanie Walker,4200,30.5,Packers ,3200,0.0,Owen Daniels,2600,25.2,41800,284.24,1
4679,Marcus Mariota,5300,36.34,DeAngelo Williams,Lamar Miller,10500,74.6,Antonio Brown,Michael Crabtree,Cole Beasley,16000,117.6,Delanie Walker,4200,30.5,Panthers ,3200,0.0,Jordan Matthews,6400,31.3,45600,290.34,1
4681,Marcus Mariota,5300,36.34,DeAngelo Williams,Lamar Miller,10500,74.6,Antonio Brown,Michael Crabtree,Cole Beasley,16000,117.6,Delanie Walker,4200,30.5,Panthers ,3200,0.0,Tyler Eifert,5400,28.3,44600,287.34,1
4682,Marcus Mariota,5300,36.34,DeAngelo Williams,Lamar Miller,10500,74.6,Antonio Brown,Michael Crabtree,Cole Beasley,16000,117.6,Delanie Walker,4200,30.5,Panthers ,3200,0.0,Allen Hurns,5300,26.2,44500,285.24,1
4684,Marcus Mariota,5300,36.34,DeAngelo Williams,Lamar Miller,10500,74.6,Antonio Brown,Michael Crabtree,Cole Beasley,16000,117.6,Delanie Walker,4200,30.5,Panthers ,3200,0.0,Sammy Watkins,5000,33.8,44200,292.84,1
4686,Marcus Mariota,5300,36.34,DeAngelo Williams,Lamar Miller,10500,74.6,Antonio Brown,Michael Crabtree,Cole Beasley,16000,117.6,Delanie Walker,4200,30.5,Panthers ,3200,0.0,Danny Woodhead,4800,23.1,44000,282.14,1
4688,Marcus Mariota,5300,36.34,DeAngelo Williams,Lamar Miller,10500,74.6,Antonio Brown,Michael Crabtree,Cole Beasley,16000,117.6,Delanie Walker,4200,30.5,Panthers ,3200,0.0,James Starks,4200,24.2,43400,283.24,1
4689,Marcus Mariota,5300,36.34,DeAngelo Williams,Lamar Miller,10500,74.6,Antonio Brown,Michael Crabtree,Cole Beasley,16000,117.6,Delanie Walker,4200,30.5,Panthers ,3200,0.0,Jeremy Langford,4000,25.2,43200,284.24,1
4690,Marcus Mariota,5300,36.34,DeAngelo Williams,Lamar Miller,10500,74.6,Antonio Brown,Michael Crabtree,Cole Beasley,16000,117.6,Delanie Walker,4200,30.5,Panthers ,3200,0.0,Karlos Williams,4000,26.0,43200,285.04,1
4692,Marcus Mariota,5300,36.34,DeAngelo Williams,Lamar Miller,10500,74.6,Antonio Brown,Michael Crabtree,Cole Beasley,16000,117.6,Delanie Walker,4200,30.5,Panthers ,3200,0.0,Owen Daniels,2600,25.2,41800,284.24,1
4694,Marcus Mariota,5300,36.34,DeAngelo Williams,Lamar Miller,10500,74.6,Antonio Brown,Michael Crabtree,Cole Beasley,16000,117.6,Delanie Walker,4200,30.5,Vikings ,3100,0.0,Jordan Matthews,6400,31.3,45500,290.34,1
4696,Marcus Mariota,5300,36.34,DeAngelo Williams,Lamar Miller,10500,74.6,Antonio Brown,Michael Crabtree,Cole Beasley,16000,117.6,Delanie Walker,4200,30.5,Vikings ,3100,0.0,Tyler Eifert,5400,28.3,44500,287.34,1
4697,Marcus Mariota,5300,36.34,DeAngelo Williams,Lamar Miller,10500,74.6,Antonio Brown,Michael Crabtree,Cole Beasley,16000,117.6,Delanie Walker,4200,30.5,Vikings ,3100,0.0,Allen Hurns,5300,26.2,44400,285.24,1
4699,Marcus Mariota,5300,36.34,DeAngelo Williams,Lamar Miller,10500,74.6,Antonio Brown,Michael Crabtree,Cole Beasley,16000,117.6,Delanie Walker,4200,30.5,Vikings ,3100,0.0,Sammy Watkins,5000,33.8,44100,292.84,1
4701,Marcus Mariota,5300,36.34,DeAngelo Williams,Lamar Miller,10500,74.6,Antonio Brown,Michael Crabtree,Cole Beasley,16000,117.6,Delanie Walker,4200,30.5,Vikings ,3100,0.0,Danny Woodhead,4800,23.1,43900,282.14,1
